index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://tirol.orf.at/stories/3336153/,https://tirol.orf.at/stories/3336153/,0,tirol.orf.at,Schwerverletzte und Brände durch Raketen,"In der Silvesternacht haben sich zwei Menschen mit Feuerwerkskörpern schwer verletzt. Einem 14-Jährigen wurde ein Finger abgerissen, einem 38-Jährigen schoss eine Rakete ins Gesicht. Auch bei einem kleinen Waldbrand in Zirl vermutet die Polizei Feuerwerkskörp…",https://ibs.orf.at/tir?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F03%2F15%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2482594_master_950215_imago0383443270h.jpg%3Fs%3D03e92e8d0d0aaee41031e324b4441f2bbdcb738a,2026-01-01T11:21:22Z,,"In Erl zündete der 14-jährige Ungar einen Feuerwerkskörper, bei der Explosion wurde ihm der kleine Finger der rechten Hand abgerissen. Der Jugendliche wurde in die Klinik geflogen, die Ermittlungen l… [+1055 chars]",,de,'Waldbrand'
https://www.ibiza-heute.de/waldbraende-fast-immer-menschliches-handeln-im-spiel/,https://www.ibiza-heute.de/waldbraende-fast-immer-menschliches-handeln-im-spiel/,0,www.ibiza-heute.de,Waldbrände: Fast immer „menschliches Handeln“ im Spiel,"Ibiza und Formentera haben 2025 vergleichsweise wenige Waldbrände verzeichnet und stehen damit exemplarisch für eine insgesamt positive Feuerbilanz der Balearen. Auf Ibiza wurden Angaben des Umweltministeriums im Jahresverlauf 26 Feuer registriert, auf Formen…",https://www.ibiza-heute.de/wp-content/uploads/2025/04/sant-antoni-buschbrand-bomberos.jpg,2026-01-04T12:16:56Z,,Ibiza und Formentera haben 2025 vergleichsweise wenige Waldbrände verzeichnet und stehen damit exemplarisch für eine insgesamt positive Feuerbilanz der Balearen. Auf Ibiza wurden Angaben des Umweltmi… [+2024 chars],,de,'Waldbrände'
https://www.sueddeutsche.de/wirtschaft/deutsche-kaliforniern-optimismus-krisenzeiten-li.3364004,https://www.sueddeutsche.de/wirtschaft/deutsche-kaliforniern-optimismus-krisenzeiten-li.3364004,0,www.sueddeutsche.de,Optimismus: Was die Deutschen von den Menschen in L.A. lernen können,Warum nur sind die Kalifornier dauernd so schrecklich optimistisch? Weil es das Leben erträglicher macht. Das macht der Jahrestag der Waldbrände in Los Angeles deutlich. Die Deutschen könnten sich einiges davon abschauen.,https://www.sueddeutsche.de/2026/01/08/c58b6acc-0101-4de7-b7f2-51e55868c528.jpg?q=60&fm=webp&width=1200&rect=0%2C239%2C4000%2C2250,2026-01-08T11:48:17Z,,"Wer offenbar mal wieder nicht mitgekriegt hat, dass alles den Bach runtergeht: Jesus Christus. In der Welt habt ihr Angst, sagt er laut Johannes-Evangelium und beschreibt damit durchaus treffend das … [+301 chars]",,de,'Waldbrände'
https://www.dw.com/de/schwere-buschbraende-in-australien-victoria/a-75464769,https://www.dw.com/de/schwere-buschbraende-in-australien-victoria/a-75464769,0,www.dw.com,Schwere Buschbrände halten Australien wieder in Atem,"Im Südosten Australiens haben heftige Waldbrände bereits viele Häuser zerstört. Die Behörden gehen davon aus, dass es noch Wochen dauern wird, bis die Feuer vollständig unter Kontrolle sind.",https://static.dw.com/image/75465029_6.jpg,2026-01-11T11:57:00Z,,"Im australischen Bundesstaat Victoria wüten die Brände schon seit Mitte der Woche. Laut Behörden verbrannten bereits mehr als 300.000 Hektar Land, mehr als 130 Häuser wurden zerstört. In Tausenden Ha… [+1530 chars]",,de,'Waldbrände'
https://orf.at/stories/3416854/,https://orf.at/stories/3416854/,0,orf.at,Waldbrände in Patagonien: Region in schwerer Umweltkrise,,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2026-01-11T21:50:35Z,,"In der bei Touristen und Touristinnen beliebten Region Patagonien im Süden Argentiniens toben schwere Waldbrände. Es handle sich um eine der schwersten Umweltkrisen, die die Provinz Chubut je erlebt … [+1341 chars]",,de,'Waldbrände'
https://www.zeit.de/gesellschaft/2026-01/argentinien-patagonien-schwere-waldbraende-indigene-gruppen,https://www.zeit.de/gesellschaft/2026-01/argentinien-patagonien-schwere-waldbraende-indigene-gruppen,0,www.zeit.de,Argentinien: Patagonien kämpft gegen schwere Waldbrände,"Tausende Touristen im Süden Argentiniens mussten vor Feuern fliehen. Die Regierung vermutet Brandstiftung durch Indigene, die um eine Rückgabe ihrer Gebiete kämpfen.",https://img.zeit.de/gesellschaft/2026-01/argentinien-patagonien-schwere-waldbraende-indigene-gruppen-bild/wide__1300x731,2026-01-11T23:29:43Z,,"Im Süden Argentiniens sind schwere Waldbrände ausgebrochen. Die
Behörden mussten Tausende Touristen in Sicherheit bringen. Die Feuer wüten in
der Region Patagonien, in der zurzeit eine große Dürre … [+2148 chars]",,de,'Waldbrände'
https://www.tagesschau.de/ausland/amerika/argentinien-waldbraende-100.html,https://www.tagesschau.de/ausland/amerika/argentinien-waldbraende-100.html,0,www.tagesschau.de,Waldbrände in Patagonien: Region erlebt schwere Umweltkrise,Im Süden Argentiniens wüten seit Tagen heftige Waldbrände. Die Regierung der Region spricht von einer schweren Umweltkrise - und geht von Brandstiftung als Ursache der Feuer aus.,https://images.tagesschau.de/image/83194d7f-bc2c-4db8-86df-bf425ea9105d/AAABm6-ESeA/AAABmyZE0EA/16x9-big/waldbrand-patagonien-100.jpg?width=1280,2026-01-12T00:04:01Z,,"Stand: 12.01.2026 01:04 Uhr
Im Süden Argentiniens wüten seit Tagen heftige Waldbrände. Die Regierung der Region spricht von einer schweren Umweltkrise - und geht von Brandstiftung als Ursache der Fe… [+2045 chars]",,de,'Waldbrände'
https://www.stern.de/news/argentinien--waldbraende-in-patagonien-zerstoeren-15-000-hektar-flaeche-37031578.html,https://www.stern.de/news/argentinien--waldbraende-in-patagonien-zerstoeren-15-000-hektar-flaeche-37031578.html,0,www.stern.de,Argentinien: Waldbrände in Patagonien zerstören 15.000 Hektar Fläche,In Patagonien im Süden Argentiniens haben verheerende Waldbrände in den vergangenen Tagen den Behörden zufolge mehr als 15.000 Hektar Fläche zerstört. In einem Gebiet nahe der kleinen Stadt Epuyén in den Anden wüteten die Feuer seit Montag auf einer Fläche vo…,https://image.stern.de/37031580/t/iC/v1/w1440/r1.7778/-/12--waldbraende-in-patagonien---859db68c6b9d4759.jpg,2026-01-12T00:44:04Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
In Patagonien im Süden Argentiniens haben verheerende Waldbrände in den vergangenen Tagen den Behörden zufolge mehr als 15.000 Hektar Fläche zers… [+1316 chars]",,de,'Waldbrände'
https://www.morgenpost.de/panorama/article410910237/waldbraende-zerstoeren-15000-hektar-flaeche-in-patagonien.html,https://www.morgenpost.de/panorama/article410910237/waldbraende-zerstoeren-15000-hektar-flaeche-in-patagonien.html,0,www.morgenpost.de,Waldbrände zerstören 15.000 Hektar Fläche in Patagonien,Patagonien im Süden Argentiniens erlebt die größte Dürre seit 1965. Die Brände wurden wohl von radikalen Gruppen absichtlich gelegt,https://img.sparknews.funkemedien.de/410910263/410910263_1768184301_v16_9_1600.jpeg,2026-01-12T02:18:28Z,,Im Süden Argentiniens haben schwere Waldbrände mehrere Tausend Hektar Land in der Region Patagonien zerstört. In einem Gebiet nahe der kleinen Stadt Epuyén in den Anden wüteten die Feuer seit Montag … [+2030 chars],,de,'Waldbrände'
https://www.diepresse.com/20469243/waldbraende-in-patagonien-region-erlebt-schwere-umweltkrise,https://www.diepresse.com/20469243/waldbraende-in-patagonien-region-erlebt-schwere-umweltkrise,0,www.diepresse.com,Waldbrände in Patagonien: Region erlebt schwere Umweltkrise,Im Süden Argentiniens wütet einer der schwersten Waldbrände. Rund 12.000 Hektar wurden bereits von Flammen zerstört.,https://img.diepresse.com/public/incoming/5jtjyz-imago-images-0845247454/alternates/DPR_SOCIAL_NACHRICHTEN/imago%20images%200845247454,2026-01-12T06:25:01Z,,"Im Süden Argentiniens wütet einer der schwersten Waldbrände. Rund 12.000 Hektar wurden bereits von Flammen zerstört.
In der bei Touristen beliebten Region Patagonien im Süden Argentiniens toben schw… [+1475 chars]",,de,'Waldbrände'
