index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/news/2026-03/03/sachsen-startet-taegliche-warnung-vor-waldbrandgefahr,https://www.zeit.de/news/2026-03/03/sachsen-startet-taegliche-warnung-vor-waldbrandgefahr,0,www.zeit.de,Natur & Umwelt: Sachsen startet tägliche Warnung vor Waldbrandgefahr,Hier finden Sie Informationen zu dem Thema „Natur & Umwelt“. Lesen Sie jetzt „Sachsen startet tägliche Warnung vor Waldbrandgefahr“.,https://img.zeit.de/news/2026-03/03/sachsen-startet-taegliche-warnung-vor-waldbrandgefahr-image-group/wide__1300x731,2026-03-03T10:09:11Z,,"In Sachsen ist zum Monatsbeginn die tagesaktuelle Waldbrandüberwachung gestartet. Bis zum Jahresende wird für 31 Regionen im Land täglich das Waldbrandrisiko in fünf Gefahrenstufen angegeben, teilte … [+1158 chars]",,de,'Waldbrand'
https://www.stern.de/gesellschaft/regional/sachsen/natur---umwelt--sachsen-startet-taegliche-warnung-vor-waldbrandgefahr-37186482.html,https://www.stern.de/gesellschaft/regional/sachsen/natur---umwelt--sachsen-startet-taegliche-warnung-vor-waldbrandgefahr-37186482.html,0,www.stern.de,Natur & Umwelt: Sachsen startet tägliche Warnung vor Waldbrandgefahr,Feuergefahr durch Mensch und Maschine: Sachsen warnt täglich und setzt Kameras ein. Größter Risikofaktor für Feuer bleibt aus Sicht der Landesforstanstalt der Mensch. Was es zu beachten gilt.,https://image.stern.de/37186484/t/14/v1/w1440/r1.7778/-/03--4lrxod5od7v5axs2048jpeg---a578150bb8aba2ac.jpg,2026-03-03T10:09:11Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Feuergefahr durch Mensch und Maschine: Sachsen warnt täglich und setzt Kameras ein. Größter Risikofaktor für Feuer bleibt aus Sicht der Landesfor… [+1365 chars]",,de,'Waldbrand'
https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/keine-verletzten--holzhuette-und-wald-brennen---kinder-melden-sich-selbst-37186624.html,https://www.stern.de/gesellschaft/regional/baden-wuerttemberg/keine-verletzten--holzhuette-und-wald-brennen---kinder-melden-sich-selbst-37186624.html,0,www.stern.de,Keine Verletzten: Holzhütte und Wald brennen – Kinder melden sich selbst,Sasbachwalden (lsw) - Zwei Kinder lösten bei Sasbachwalden (Ortenaukreis) einen Waldbrand aus und beichteten die Tat ihren Eltern. Etwa 1.500 Quadratmeter,https://image.stern.de/37186626/t/wG/v1/w1440/r1.7778/-/03--etmvjhzfqrv7axs2048jpeg---74d7f9da1c9c7649.jpg,2026-03-03T10:40:51Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Zwei Kinder zünden im Wald ein Laubblatt an wenig später brennen 1.500 Quadratmeter. Die Feuerwehr verhindert Schlimmeres.
Zwei Kinder lösten be… [+832 chars]",,de,'Waldbrand'
https://tirol.orf.at/stories/3344195/,https://tirol.orf.at/stories/3344195/,0,tirol.orf.at,Keine Anklage nach Waldbrand auf Nordkette,Nach dem tagelangen Waldbrand auf der Innsbrucker Nordkette zwischen Weihnachten und Neujahr wird es keine strafrechtlichen Konsequenzen geben. Das Feuer war von einem Buben durch Pyrotechnik ausgelöst worden. Die Staatsanwaltschaft stellte die Ermittlungen g…,https://ibs.orf.at/tir?image=https%3A%2F%2Foekastatic.orf.at%2Fmims%2F2025%2F52%2F06%2Fcrops%2Fw%3D1200%2Ch%3D627%2Cq%3D75%2F2880017_master_1112506_brennt.jpg%3Fs%3Da0b64117e296f1b63aa8313cc0f996cbd3f60dbf,2026-03-03T11:47:20Z,,"Der zwölfjährige Bub ist nicht strafmündig, weshalb er nicht selbst belangt werden kann. Auch beim Vater gab es laut Staatsanwaltschaft keine Grundlage für eine Anklage wegen fahrlässiger Brandstiftu… [+2487 chars]",,de,'Waldbrand'
https://www.bild.de/news/inland/laubblatt-angezuendet-kinder-entfachen-waldbrand-69a6bf58a9e2cfaca3eb433c,https://www.bild.de/news/inland/laubblatt-angezuendet-kinder-entfachen-waldbrand-69a6bf58a9e2cfaca3eb433c,0,www.bild.de,Tat gebeichtet - Kinder entfachen mit Laubblatt Waldbrand,Zwei Kinder warfen ein brennendes Blatt auf den Boden. Die Flammen breiteten sich rasant aus.,"https://images.bild.de/69a6bf58a9e2cfaca3eb433c/58d6f20359f593724089e8371b45604b-landscape,c878aada?w=1280",2026-03-03T12:17:57Z,,"+++Iran-Krieg: Spritpreis knackt 2 Euro!
+++Iran-Krieg: Spritpreis knackt 2 Euro!
+++Iran-Krieg: Spritpreis knackt 2 Euro!
+++Iran-Krieg: Spritpreis knackt 2 Euro!
+++Iran-Krieg: Spritpreis knack… [+218 chars]",,de,'Waldbrand'
https://www.stern.de/gesellschaft/regional/sachsen-anhalt/natur---umwelt--waldbrandsaison-startet-mit-teils-mittlerer-gefahr-37188858.html,https://www.stern.de/gesellschaft/regional/sachsen-anhalt/natur---umwelt--waldbrandsaison-startet-mit-teils-mittlerer-gefahr-37188858.html,0,www.stern.de,Natur & Umwelt: Waldbrandsaison startet mit teils mittlerer Gefahr,Mit Beginn der Waldbrandsaison richtet sich der Blick auf die aktuelle Gefahrenlage. In Teilen Sachsen-Anhalts war das Risiko bereits erhöht – die Entwicklung bleibt jedoch dynamisch.,https://image.stern.de/37188860/t/0j/v1/w1440/r1.7778/-/04--pfdq3pdz5nv6axs2048jpeg---141479b19ff87643.jpg,2026-03-04T03:00:06Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Mit Beginn der Waldbrandsaison richtet sich der Blick auf die aktuelle Gefahrenlage. In Teilen Sachsen-Anhalts war das Risiko bereits erhöht die … [+1701 chars]",,de,'Waldbrand'
https://www.zeit.de/news/2026-03/05/waldbrandgefahr-in-brandenburg-steigt-warnstufe-3-erreicht,https://www.zeit.de/news/2026-03/05/waldbrandgefahr-in-brandenburg-steigt-warnstufe-3-erreicht,0,www.zeit.de,Waldbrände: Waldbrandgefahr in Brandenburg steigt – Warnstufe 3 erreicht,Hier finden Sie Informationen zu dem Thema „Waldbrände“. Lesen Sie jetzt „Waldbrandgefahr in Brandenburg steigt – Warnstufe 3 erreicht“.,https://img.zeit.de/news/2026-03/05/waldbrandgefahr-in-brandenburg-steigt-warnstufe-3-erreicht-image-group/wide__1300x731,2026-03-05T13:14:18Z,,Im Waldbrand-Hotspot Brandenburg steigen bei viel Sonne und trockenen Frühlingstagen auch die Risiken. Kurz nach dem Start der Waldbrandsaison ab März wurde jetzt fast überall die Waldbrandgefahrenst… [+1691 chars],,de,'Waldbrände'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/waldbraende--waldbrandgefahr-in-brandenburg-steigt---warnstufe-3-erreicht-37194494.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/waldbraende--waldbrandgefahr-in-brandenburg-steigt---warnstufe-3-erreicht-37194494.html,0,www.stern.de,Waldbrände: Waldbrandgefahr in Brandenburg steigt – Warnstufe 3 erreicht,Mehr Sonne und Trockenheit - die Waldbrandgefahr steigt auf Stufe 3 in Brandenburg. Wie stark werden die Feuerwehren in dieser Saison gefordert sein?,https://image.stern.de/37194496/t/2y/v1/w1440/r1.7778/-/05--kim522aujcv5axs2048jpeg---ee773f49c2e2fb5a.jpg,2026-03-05T13:14:18Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Mehr Sonne und Trockenheit - die Waldbrandgefahr steigt auf Stufe 3 in Brandenburg. Wie stark werden die Feuerwehren in dieser Saison gefordert s… [+1856 chars]",,de,'Waldbrand'
https://www.tagesspiegel.de/berlin/waldbrande-waldbrandgefahr-in-brandenburg-steigt--warnstufe-3-erreicht-15320246.html,https://www.tagesspiegel.de/berlin/waldbrande-waldbrandgefahr-in-brandenburg-steigt--warnstufe-3-erreicht-15320246.html,0,www.tagesspiegel.de,Waldbrände: Waldbrandgefahr in Brandenburg steigt – Warnstufe 3 erreicht,Mehr Sonne und Trockenheit - die Waldbrandgefahr steigt auf Stufe 3 in Brandenburg. Wie stark werden die Feuerwehren in dieser Saison gefordert sein?,https://www.tagesspiegel.de/images/15320245/alternates/BASE_16_9_W1400/1772716522000/waldbrand-in-brandenburg.jpeg,2026-03-05T13:15:22Z,,Im Waldbrand-Hotspot Brandenburg steigen bei viel Sonne und trockenen Frühlingstagen auch die Risiken. Kurz nach dem Start der Waldbrandsaison ab März wurde jetzt fast überall die Waldbrandgefahrenst… [+1749 chars],,de,'Waldbrand Feuerwehr'
https://burgenland.orf.at/stories/3344839/,https://burgenland.orf.at/stories/3344839/,0,burgenland.orf.at,Zwei Personen nach Waldbrand in Spital gebracht,In einem Waldstück zwischen Unterpullendorf und Kleinmutschen (Bezirk Oberpullendorf) ist am Samstag ein Brand ausgebrochen. Zwei Personen wurden mit Verdacht auf Rauchgasvergiftung vorsorglich in die Klinik Oberpullendorf gebracht.,https://ibs.orf.at/bgl?image=https%3A%2F%2Foekastatic.orf.at%2Fmojo%2F1_4_1%2Fstoryserver%2Foeka%2Fcommon%2Fimages%2Fog-fallback-bgl.png%3Fs%3Db42971aa254e9327b61c2ff6f403c6275a8684b1,2026-03-07T13:40:50Z,,"Die Feuerwehr wurde am Samstag gegen 12:30 Uhr alarmiert. Obwohl die trockene Witterung der vergangenen Tage den Brand begünstigte und auch der Wind erschwerend dazukam, konnte der Waldbrand noch im … [+368 chars]",,de,'Waldbrand Feuerwehr'
